|company_code1|company_code2|company_code3|company_code4|pol_no|app_no|ins_date|eff_date|cur_code1|pre_amt_all|usd_amt_all|app_name|app_cst_no|app_id_no|app_cus_pro|ins_name|ins_cst_no|ins_id_no|ins_cus_pro|benefit_name|benefit_id_no|benefit_pro|relation_1|relation_2|pay_type|rpay_date|pay_date|cur_code2|pay_amt|pay_usd_amt|tsf_flag|acc_name|acc_no|acc_bank|receipt_no|etl_date
572|||||P997301602201800000030|T997301602201800000053|20180309|20180310||||上海宏盛电子有限公司|8000000056|99000220933|0|上海宏盛电子有限公司|8000000056|99000220933|0|||||||||||||||||
573|||||P997301602201800000030|T997301602201800000053|20180309|20180310||||上海宏盛电子有限公司|8000000056|99000220933|0|上海宏盛电子有限公司|8000000056|99000220933|0|||||||||||||||||
574|||||P997301001201800000008|T997301001201800000013|20180309|20180310||||上海宏盛电子有限公司|8000000056|99000220933|0|上海宏盛电子有限公司|8000000056|99000220933|0|||||||||||||||||
575|||||P997301602201800000031|T997301602201800000054|20180309|20180310||||上海宏盛电子有限公司|8000000056|99000220933|0|上海宏盛电子有限公司|8000000056|99000220933|0|||||||||||||||||
576|||||P997301002201800000006|T997301002201800000007|20180309|20180310||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||||||
577|||||P997301002201800000007|T997301002201800000008|20180309|20180310||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||||||
578|||||P997301002201800000008|T997301002201800000009|20180309|20180310||||MOT从共分期股份有限公司|8000000038|1234321432432432|0|MOT从共分期股份有限公司|8000000038|1234321432432432|0|||||||||||||||||
579|||||P997301602201800000030|T997301602201800000056|20180309|20180310||||上海宏盛电子有限公司|8000000056|99000220933|0|上海宏盛电子有限公司|8000000056|99000220933|0|||||||||||||||||
580|||||P997301602201800000030|T997301602201800000056|20180309|20180310||||上海宏盛电子有限公司|8000000056|99000220933|0|上海宏盛电子有限公司|8000000056|99000220933|0|||||||||||||||||
581|||||P997301001201800000009|T997301001201800000019|20180320|20180321||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||||||
582|||||P997301602201800000032|T997301602201800000059|20180326|20180327||||上海宏盛电子有限公司|8000000056|99000220933|0|上海宏盛电子有限公司|8000000056|99000220933|0|||||||||||||||||
583|||||P997301001201800000010|T997301001201800000020|20180327|20180328||||上海宏盛电子有限公司|8000000056|99000220933|0|上海宏盛电子有限公司|8000000056|99000220933|0|||||||||||||||||
584|||||P997301602201800000033|T997301602201800000062|20180404|20180405||||上海宏盛电子有限公司|8000000056|99000220933|0|上海宏盛电子有限公司|8000000056|99000220933|0|||||||||||||||||
585|||||P997301002201800000009|T997301002201800000010|20180408|20180409||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||||||
586|||||P997301602201800000034|T997301602201800000063|20180408|20180409||||山水集团|8000000052|1234567890|0|山水集团|8000000052|1234567890|0|||||||||||||||||
587|||||P997301804201800000007|T997301804201800000009|20180408|20180409||||山水集团|8000000052|1234567890|0|山水集团|8000000052|1234567890|0|||||||||||||||||
588|||||P997301608201800000004|T997301608201800000006|20180408|20180409||||山水集团|8000000052|1234567890|0|山水集团|8000000052|1234567890|0|||||||||||||||||
589|||||P997301002201800000011|T997301002201800000011|20180412|20180413||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||||||
590|||||P997301002201800000010|T997301002201800000013|20180412|20180413||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||||||
591|||||P997301002201800000012|T997301002201800000014|20180417|20180418||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||||||
592|||||P997301002201800000012|T997301002201800000014|20180417|20180418||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||||||
593|||||P997301803201800000006|T997301803201800000010|20180417|20180418||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|||||||||||||||||
594|||||P997301002201800000013|T997301002201800000015|20180417|20180418||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||||||
595|||||P997301803201800000007|T997301803201800000011|20180417|20180418||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|||||||||||||||||
596|||||P997301803201800000008|T997301803201800000012|20180417|20180418||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|||||||||||||||||
597|||||P997301002201800000014|T997301002201800000016|20180424|20180425||||软通太平|8000000087|1244132|1|软通太平|8000000087|1244132|1|||||||||||||||||
598|||||P997301002201800000015|T997301002201800000018|20180424|20180425||||lll|8000000230|222|1|lll|8000000230|222|1|||||||||||||||||
599|||||P997301002201800000015|T997301002201800000018|20180424|20180425||||lll|8000000230|222|1|lll|8000000230|222|1|||||||||||||||||
600|||||P997301002201800000015|T997301002201800000019|20180424|20180425||||lll|8000000230|222|1|lll|8000000230|222|1|||||||||||||||||
601|||||P997301002201800000015|T997301002201800000019|20180424|20180425||||lll|8000000230|222|1|lll|8000000230|222|1|||||||||||||||||
602|||||P997301803201800000009|T997301803201800000014|20180425|20180426||||嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|0|嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|0|||||||||||||||||
603|||||P997301803201800000010|T997301803201800000015|20180428|20180429||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|||||||||||||||||
604|||||P997301803201800000010|T997301803201800000015|20180428|20180429||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|||||||||||||||||
605|||||P997301803201800000010|T997301803201800000016|20180428|20180429||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|||||||||||||||||
606|||||P997301803201800000010|T997301803201800000016|20180428|20180429||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|||||||||||||||||
607|||||P997301002201800000012|T997301002201800000020|20180417|20180418||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||||||
608|||||P997301002201800000012|T997301002201800000020|20180417|20180418||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||||||
609|||||P997301803201800000012|T997301803201800000017|20180502|20180503||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|||||||||||||||||
610|||||P997301803201800000012|T997301803201800000017|20180502|20180503||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|||||||||||||||||
611|||||P997301803201800000011|T997301803201800000018|20180502|20180503||||嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|0|嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|0|||||||||||||||||
612|||||P997301803201800000011|T997301803201800000018|20180502|20180503||||嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|0|嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|0|||||||||||||||||
613|||||P997301602201800000035|T997301602201800000065|20180502|20180503||||山水集团|8000000052|1234567890|0|山水集团|8000000052|1234567890|0|||||||||||||||||
614|||||P997301602201800000035|T997301602201800000065|20180502|20180503||||山水集团|8000000052|1234567890|0|山水集团|8000000052|1234567890|0|||||||||||||||||
615|||||P997301007201800000001|T997301007201800000001|20180503|20180504||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|||||||||||||||||
616|||||P997301007201800000001|T997301007201800000001|20180503|20180504||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|||||||||||||||||
617|||||P997301803201800000013|T997301803201800000020|20180504|20180504||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|||||||||||||||||
618|||||P997301007201800000001|T997301007201800000002|20180503|20180504||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|||||||||||||||||
619|||||P997301007201800000001|T997301007201800000002|20180503|20180504||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|||||||||||||||||
620|||||P997301602201800000035|T997301602201800000066|20180502|20180503||||山水集团|8000000052|1234567890|0|山水集团|8000000052|1234567890|0|||||||||||||||||
621|||||P997301602201800000035|T997301602201800000066|20180502|20180503||||山水集团|8000000052|1234567890|0|山水集团|8000000052|1234567890|0|||||||||||||||||
622|||||P997301007201800000002|T997301007201800000003|20180504|20180505||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|||||||||||||||||
623|||||P997301803201800000012|T997301803201800000023|20180502|20180503||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|||||||||||||||||
624|||||P997301803201800000012|T997301803201800000023|20180502|20180503||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|||||||||||||||||
625|||||P997301007201800000003|T997301007201800000004|20180504|20180505||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|||||||||||||||||
626|||||P997301007201800000003|T997301007201800000004|20180504|20180505||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|||||||||||||||||
627|||||P997301007201800000003|T997301007201800000005|20180504|20180505||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|||||||||||||||||
628|||||P997301007201800000003|T997301007201800000005|20180504|20180505||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|||||||||||||||||
629|||||P997301004201800000001|T997301004201800000004|20180504|20180505||||嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|0|嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|0|||||||||||||||||
630|||||P997301004201800000001|T997301004201800000004|20180504|20180505||||嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|0|嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|0|||||||||||||||||
631|||||P997301007201800000004|T997301007201800000006|20180504|20180505||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|||||||||||||||||
632|||||P997301004201800000001|T997301004201800000005|20180504|20180505||||嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|0|嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|0|||||||||||||||||
633|||||P997301004201800000001|T997301004201800000005|20180504|20180505||||嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|0|嘉兴兴旺生物工程股份有限公司|8000000114|9113020074340783F|0|||||||||||||||||
634|||||P997301007201800000005|T997301007201800000007|20180507|20180508||||山水集团|8000000052|1234567890|0|山水集团|8000000052|1234567890|0|||||||||||||||||
635|||||P997301004201800000002|T997301004201800000006|20180507|20180508||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|||||||||||||||||
636|||||P997301004201800000003|T997301004201800000007|20180507|20180508||||山水集团|8000000052|1234567890|0|山水集团|8000000052|1234567890|0|||||||||||||||||
637|||||P997301007201800000006|T997301007201800000008|20180507|20180508||||杨柳|8000000235|382789878332|1|测试数据|8000000236|89378937893|1|||||||||||||||||
