|company_code1|company_code2|company_code3|company_code4|pay_type|pol_no|app_no|ins_date|eff_date|cur_code|pre_amt_all|usd_amt_all|pay_amt_all|usd_pay_amt_all|app_name|app_cst_no|id_no|cus_pro|sur_name|sur_id_no|sur_date|pay_date|cur_code2|sur_amt|usd_sur_amt|tsf_flag|acc_name|acc_no|acc_bank|receipt_no|endorse_no|etl_date
1875||||||P997301004201800000009|T997301004201800000012|180508|180509||||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0||||||||||||||
1876||||||P997301004201800000008|T997301004201800000013|180508|180509||||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0||||||||||||||
1877||||||P997301004201800000010|T997301004201800000014|180508|180509||||||玉藻前葫芦兄弟黑科技股份有限公司|8000000008|5113050370351027G|0||||||||||||||
1878||||||P997301004201800000011|T997301004201800000015|180508|180509||||||上海宏盛电子有限公司|8000000056|99000220933|0||||||||||||||
1879||||||P997301004201800000012|T997301004201800000016|180508|180509||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0||||||||||||||
1880||||||P997301004201800000013|T997301004201800000017|180509|180510||||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0||||||||||||||
1881||||||P997301004201800000014|T997301004201800000018|180511|180512||||||杨青|8000000244|84309849084390|1||||||||||||||
1882||||||P997301004201800000015|T997301004201800000019|180524|180524||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0||||||||||||||
1883|||||12|P997301004201800000015|T997301004201800000020|180524|180524||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||P997301004201800000015-01|
1884|||||08|P997301004201800000015|T997301004201800000021|180524|180524||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||P997301004201800000015-02|
1885||||||P997301004201800000015|T997301004201800000019|180524|180524||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0||||||||||||||
1886|||||12|P997301004201800000015|T997301004201800000020|180524|180524||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||P997301004201800000015-01|
1887|||||08|P997301004201800000015|T997301004201800000021|180524|180524||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||P997301004201800000015-02|
1888||||||P997301004201800000015|T997301004201800000019|180524|180524||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0||||||||||||||
1889|||||12|P997301004201800000015|T997301004201800000020|180524|180524||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||P997301004201800000015-01|
1890|||||08|P997301004201800000015|T997301004201800000021|180524|180524||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||P997301004201800000015-02|
1891||||||P997301004201800000016|T997301004201800000022|180705|180706||||||山水集团|8000000052|1234567890|0||||||||||||||
1892||||||P997301004201800000017|T997301004201800000023|180713|180714||||||山水集团|8000000052|1234567890|0||||||||||||||
1893|||||08|P997301004201800000017|T997301004201800000024|180713|180714||||||山水集团|8000000052|1234567890|0|||||||||||||P997301004201800000017-01|
1894|||||70|P997301004201800000017|T997301004201800000025|180713|180714||||||山水集团|8000000052|1234567890|0|||||||||||||P997301004201800000017-02|
1895||||||P997301004201800000017|T997301004201800000023|180713|180714||||||山水集团|8000000052|1234567890|0||||||||||||||
1896|||||08|P997301004201800000017|T997301004201800000024|180713|180714||||||山水集团|8000000052|1234567890|0|||||||||||||P997301004201800000017-01|
1897|||||70|P997301004201800000017|T997301004201800000025|180713|180714||||||山水集团|8000000052|1234567890|0|||||||||||||P997301004201800000017-02|
1898||||||P997301004201800000017|T997301004201800000023|180713|180714||||||山水集团2222222222|8000000052|1234567890|0||||||||||||||
1899|||||08|P997301004201800000017|T997301004201800000024|180713|180714||||||山水集团2222222222|8000000052|1234567890|0|||||||||||||P997301004201800000017-01|
1900|||||70|P997301004201800000017|T997301004201800000025|180713|180714||||||山水集团2222222222|8000000052|1234567890|0|||||||||||||P997301004201800000017-02|
1901||||||P997301004201800000018|T997301004201800000026|180718|180719||||||王晓|8000000275|320322199101309123|1||||||||||||||
1902|||||70|P997301004201800000018|T997301004201800000027|180718|180719||||||王晓|8000000275|320322199101309123|1|||||||||||||P997301004201800000018-01|
1903||||||P997301004201800000018|T997301004201800000026|180718|180719||||||王晓|8000000275|320322199101309123|1||||||||||||||
1904|||||70|P997301004201800000018|T997301004201800000027|180718|180719||||||王晓|8000000275|320322199101309123|1|||||||||||||P997301004201800000018-01|
1905||||||P997301004201800000019|T997301004201800000028|180723|180724||||||山水集团|8000000376|QAZX12345678|0||||||||||||||
1906|||||70|P997301004201800000019|T997301004201800000029|180723|180724||||||山水集团|8000000376|QAZX12345678|0|||||||||||||P997301004201800000019-01|
1907||||||P997301004201800000019|T997301004201800000028|180723|180724||||||山水集团|8000000376|QAZX12345678|0||||||||||||||
1908|||||70|P997301004201800000019|T997301004201800000029|180723|180724||||||山水集团|8000000376|QAZX12345678|0|||||||||||||P997301004201800000019-01|
1909||||||P997301004201800000020|T997301004201800000031|181106|181107||||||合并风险单位测试|8000000567|11111111111111111111|0||||||||||||||
1910||||||P997301007201800000001|T997301007201800000001|180503|180504||||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0||||||||||||||
1911|||||08|P997301007201800000001|T997301007201800000002|180503|180504||||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|||||||||||||P997301007201800000001-01|
1912||||||P997301007201800000001|T997301007201800000001|180503|180504||||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0||||||||||||||
1913|||||08|P997301007201800000001|T997301007201800000002|180503|180504||||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|||||||||||||P997301007201800000001-01|
1914||||||P997301007201800000002|T997301007201800000003|180504|180505||||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0||||||||||||||
1915||||||P997301007201800000003|T997301007201800000004|180504|180505||||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0||||||||||||||
1916|||||c1|P997301007201800000003|T997301007201800000005|180504|180505||||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|||||||||||||P997301007201800000003-01|
1917||||||P997301007201800000003|T997301007201800000004|180504|180505||||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0||||||||||||||
1918|||||c1|P997301007201800000003|T997301007201800000005|180504|180505||||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0|||||||||||||P997301007201800000003-01|
1919||||||P997301007201800000004|T997301007201800000006|180504|180505||||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0||||||||||||||
1920||||||P997301007201800000005|T997301007201800000007|180507|180508||||||山水集团|8000000052|1234567890|0||||||||||||||
1921||||||P997301007201800000006|T997301007201800000008|180507|180508||||||杨柳|8000000235|382789878332|1||||||||||||||
1922||||||P997301007201800000007|T997301007201800000009|180507|180508||||||唐颖|8000000239|903289403289032|1||||||||||||||
1923||||||P997301007201800000008|T997301007201800000010|180508|180509||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0||||||||||||||
1924||||||P997301007201800000009|T997301007201800000011|180509|180510||||||Maester Luwin|8000000110|234567890|1||||||||||||||
1925||||||P997301007201800000010|T997301007201800000012|180509|180510||||||非转基因大胖豌豆科技股份有限公司|8000000183|91130500743408250F|0||||||||||||||
1926||||||P997301007201800000011|T997301007201800000013|180510|180511||||||测试数据|8000000243|908390283908390|1||||||||||||||
1927||||||P997301007201800000012|T997301007201800000014|180511|180512||||||杨青|8000000244|84309849084390|1||||||||||||||
1928||||||P997301007201800000013|T997301007201800000015|180523|180524||||||非转基因大胖玉米科技股份有限公司|8000000272|5113074170351027H|0||||||||||||||
1929||||||P997301007201800000014|T997301007201800000016|180614|180614||||||软通太平|8000000087|1244132|1||||||||||||||
1930|||||70|P997301007201800000014|T997301007201800000017|180614|180614||||||软通太平|8000000087|1244132|1|||||||||||||P997301007201800000014-01|
1931||||||P997301007201800000014|T997301007201800000016|180614|180614||||||软通太平|8000000087|1244132|1||||||||||||||
1932|||||70|P997301007201800000014|T997301007201800000017|180614|180614||||||软通太平|8000000087|1244132|1|||||||||||||P997301007201800000014-01|
1933||||||P997301007201800000015|T997301007201800000018|180614|180615||||||承保数据|8000000312|48574884930840|1||||||||||||||
1934||||||P997301007201800000016|T997301007201800000019|180629|180630||||||非转基因大胖玉米科技股份有限公司|8000000272|5113074170351027H|0||||||||||||||
1935||||||P997301007201800000017|T997301007201800000020|180630|180701||||||许露露|8000000344|35740395709437509|1||||||||||||||
1936|||||07|P997301007201800000017|T997301007201800000021|180630|180701||||||许露露|8000000344|35740395709437509|1|||||||||||||P997301007201800000017-01|
1937||||||P997301007201800000017|T997301007201800000020|180630|180701||||||许露露|8000000344|35740395709437509|1||||||||||||||
1938|||||07|P997301007201800000017|T997301007201800000021|180630|180701||||||许露露|8000000344|35740395709437509|1|||||||||||||P997301007201800000017-01|
1939||||||P997301007201800000018|T997301007201800000023|180710|180711||||||许露露|8000000359|3097950479057340943|1||||||||||||||
1940|||||07|P997301007201800000018|T997301007201800000024|180710|180711||||||许露露|8000000359|3097950479057340943|1|||||||||||||P997301007201800000018-01|
1941||||||P997301007201800000018|T997301007201800000023|180710|180711||||||许露露|8000000359|3097950479057340943|1||||||||||||||
1942|||||07|P997301007201800000018|T997301007201800000024|180710|180711||||||许露露|8000000359|3097950479057340943|1|||||||||||||P997301007201800000018-01|
1943||||||P997301007201800000019|T997301007201800000025|180716|180717||||||山水集团|8000000376|QAZX12345678|0||||||||||||||
1944||||||P997301007201800000020|T997301007201800000030|181105|181025||||||许露露|8000000509|36498379740|1||||||||||||||
1945||||||P997301007201900000001|T997301007201900000001|190107|190108||||||许露露|8000000509|36498379740|1||||||||||||||
1946||||||P997301007201900000002|T997301007201900000002|190220|190221||||||许露露|8000000509|36498379740|1||||||||||||||
1947|||||08|P997301007201900000002|T997301007201900000003|190220|190221||||||许露露|8000000509|36498379740|1|||||||||||||P997301007201900000002-01|
1948||||||P997301007201900000002|T997301007201900000002|190220|190221||||||许露露|8000000509|36498379740|1||||||||||||||
1949|||||08|P997301007201900000002|T997301007201900000003|190220|190221||||||许露露|8000000509|36498379740|1|||||||||||||P997301007201900000002-01|
1950||||||P997301007201900000003|T997301007201900000004|190226|190227||||||许露露|8000000509|36498379740|1||||||||||||||
1951|||||08|P997301007201900000003|T997301007201900000005|190226|190227||||||许露露|8000000509|36498379740|1|||||||||||||P997301007201900000003-01|
1952||||||P997301007201900000003|T997301007201900000004|190226|190227||||||许露露|8000000509|36498379740|1||||||||||||||
1953|||||08|P997301007201900000003|T997301007201900000005|190226|190227||||||许露露|8000000509|36498379740|1|||||||||||||P997301007201900000003-01|
1954||||||P997301007201900000004|T997301007201900000006|190227|190228||||||许露露|8000000509|36498379740|1||||||||||||||
1955|||||08|P997301007201900000004|T997301007201900000007|190227|190228||||||许露露|8000000509|36498379740|1|||||||||||||P997301007201900000004-01|
1956|||||07|P997301007201900000004|T997301007201900000010|190227|190228||||||许露露|8000000509|36498379740|1|||||||||||||P997301007201900000004-02|
1957||||||P997301007201900000004|T997301007201900000006|190227|190228||||||许露露|8000000509|36498379740|1||||||||||||||
1958|||||08|P997301007201900000004|T997301007201900000007|190227|190228||||||许露露|8000000509|36498379740|1|||||||||||||P997301007201900000004-01|
1959|||||07|P997301007201900000004|T997301007201900000010|190227|190228||||||许露露|8000000509|36498379740|1|||||||||||||P997301007201900000004-02|
1960||||||P997301007201900000005|T997301007201900000008|190227|190228||||||许露露|8000000509|36498379740|1||||||||||||||
1961|||||08|P997301007201900000005|T997301007201900000009|190227|190228||||||许露露|8000000509|36498379740|1|||||||||||||P997301007201900000005-01|
1962|||||45|P997301007201900000005|T997301007201900000011|190227|190228||||||许露露|8000000509|36498379740|1|||||||||||||P997301007201900000005-02|
1963|||||07|P997301007201900000005|T997301007201900000012|190227|190228||||||许露露|8000000509|36498379740|1|||||||||||||P997301007201900000005-03|
1964||||||P997301007201900000005|T997301007201900000008|190227|190228||||||许露露|8000000509|36498379740|1||||||||||||||
1965|||||08|P997301007201900000005|T997301007201900000009|190227|190228||||||许露露|8000000509|36498379740|1|||||||||||||P997301007201900000005-01|
1966|||||45|P997301007201900000005|T997301007201900000011|190227|190228||||||许露露|8000000509|36498379740|1|||||||||||||P997301007201900000005-02|
1967|||||07|P997301007201900000005|T997301007201900000012|190227|190228||||||许露露|8000000509|36498379740|1|||||||||||||P997301007201900000005-03|
1968||||||P997301007201900000004|T997301007201900000006|190227|190228||||||许露露|8000000509|36498379740|1||||||||||||||
