|company_code1|company_code2|company_code3|pol_no|ins_date|app_name|app_cst_no|app_id_no|insfav_type|insbene_cus_pro|relation|fav_type|name|insbene_cst_no|insbene_id_no|etl_date
4079||||P336406016201800000004|181207|秦羽|8000000617|110101198001010117|11|||||||
4080||||P336406016201800000003|181207|秦羽|8000000617|110101198001010117|11|||||||
4081||||P336406016201800000003|181207|秦羽|8000000617|110101198001010117|11|||||||
4082||||P336406016201800000003|181207|秦羽|8000000617|110101198001010117|11|||||||
4083||||P336406016201800000003|181207|秦羽|8000000617|110101198001010117|11|||||||
4084||||P336406016201800000003|181207|秦羽|8000000617|110101198001010117|11|||||||
4085||||P336406016201800000003|181207|秦羽|8000000617|110101198001010117|11|||||||
4086||||P336406602201800000002|181210|太平科技|8000000348|514514|11|||||||
4087||||P336406602201800000003|181210|太平科技|8000000348|514514|11|||||||
4088||||P336406602201800000003|181210|太平科技|8000000348|514514|11|||||||
4089||||P336406602201800000001|181210|太平科技|8000000348|514514|11|||||||
4090||||P336406602201800000003|181210|太平科技|8000000348|514514|11|||||||
4091||||P336406602201800000003|181210|太平科技|8000000348|514514|11|||||||
4092||||P336406802201800000001|181221|山山|8000000652|110101199005180118|11|||||||
4093||||P997304006201900000006|190226|阿斯蒂芬|8000000178|1236555|11|1|05||阿斯蒂芬|8000000178|1236555|
4094||||P997304006201900000006|190226|阿斯蒂芬|8000000178|1236555|11|1|05||阿斯蒂芬|8000000178|1236555|
4095||||P997304006201900000006|190226|阿斯蒂芬|8000000178|1236555|11|1|05||阿斯蒂芬|8000000178|1236555|
4096||||P997304006201900000006|190226|阿斯蒂芬|8000000178|1236555|11|1|05||阿斯蒂芬|8000000178|1236555|
4097||||P997304006201900000007|190226|阿斯蒂芬|8000000178|1236555|11|1|05||阿斯蒂芬|8000000178|1236555|
4098||||P997304006201900000005|190222|许褚|8000000729|232345234523|11|1|05||许褚|8000000729|232345234523|
4099||||P997305092201800000012|180521|测试数据|8000000260|30898930280933|11|1|02||测试数据|8000000260|30898930280933|
4100||||P997304602201800000019|180521|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
4101||||P997304801201700000001|171220|郝郝美梦成真科技有限公司|8000000018|QAZX1234567890|11|0|||郝郝美梦成真科技有限公司|8000000018|QAZX1234567890|
4102||||P997304802201700000001|171220|清华大学五道口金融科技制造有限公司|8000000023|12345678-0|11|0|||清华大学五道口金融科技制造有限公司|8000000023|12345678-0|
4103||||P997304803201700000001|171220|腾讯最牛科技有限公司|8000000028|1111111|11|0|||腾讯最牛科技有限公司|8000000028|1111111|
4104||||P997304804201700000001|171220|京东自动分拣机科技有限公司|8000000033|234567888|11|0|||京东自动分拣机科技有限公司|8000000033|234567888|
4105||||P997304803201700000002|171220|植藤肥鹅肝油油科技公司|8000000034|9987765770351224T|11|0|||植藤肥鹅肝油油科技公司|8000000034|9987765770351224T|
4106||||P997304803201700000002|171220|植藤肥鹅肝油油科技公司|8000000034|9987765770351224T|11|0|||植藤肥鹅肝油油科技公司|8000000034|9987765770351224T|
4107||||P997304803201700000002|171220|植藤肥鹅肝油油科技公司|8000000034|9987765770351224T|11|0|||植藤肥鹅肝油油科技公司|8000000034|9987765770351224T|
4108||||P997304805201700000001|171220|北大清华联合科技有限公司|8000000035|2222222|11|0|||北大清华联合科技有限公司|8000000035|2222222|
4109||||P997304809201700000001|171220|浙大微分子科技有限公司|8000000037|1234567890|11|0|||浙大微分子科技有限公司|8000000037|1234567890|
4110||||P997304601201700000001|171221|上海金希普船务有限公司|8000000039|918888277333TYUIO|11|0|||上海金希普船务有限公司|8000000039|918888277333TYUIO|
4111||||P997304601201700000002|171221|shaddock|8000000049|12345678|11|1|02||orange|8000000050|23456789|
4112||||P997304601201700000002|171221|shaddock|8000000049|12345678|11|1|02||orange|8000000050|23456789|
4113||||P997304804201700000002|171221|blueberry|8000000058|123456|11|0|||blackberry|8000000059|123456|
4114||||P997304603201700000001|171222|软通ZH|8000000064|2134512323|11|1|02||软通ZH|8000000064|2134512323|
4115||||P997304603201700000001|171222|软通ZH|8000000064|2134512323|11|1|02||软通ZH|8000000064|2134512323|
4116||||P997304602201700000001|171222|软通ZH|8000000066|124123123|11|1|02||软通ZH|8000000066|124123123|
4117||||P997304602201700000001|171222|软通ZH|8000000066|124123123|11|1|02||软通ZH|8000000066|124123123|
4118||||P997304801201700000002|171222|软通ZH|8000000067|12444123|11|1|03||软通ZH|8000000067|12444123|
4119||||P997304801201700000003|171222|软通ZH|8000000067|12444123|11|1|03||软通ZH|8000000067|12444123|
4120||||P997304801201700000003|171222|软通ZH|8000000067|12444123|11|1|03||软通ZH|8000000067|12444123|
4121||||P997304603201700000002|171222|软通ZH|8000000064|2134512323|11|1|02||软通ZH|8000000064|2134512323|
4122||||P997304602201700000001|171222|软通ZH|8000000066|124123123|11|1|02||软通ZH|8000000066|124123123|
4123||||P997304602201700000001|171222|软通ZH|8000000066|124123123|11|1|02||软通ZH|8000000066|124123123|
4124||||P997304603201700000003|171222|软通ZH|8000000064|2134512323|11|1|02||软通ZH|8000000064|2134512323|
4125||||P997304805201700000002|171222|软通太平|8000000070|1244123|11|1|01||软通太平|8000000070|1244123|
4126||||P997304809201700000002|171222|软通太平|8000000070|1244123|11|1|03||软通太平|8000000070|1244123|
4127||||P997304809201700000002|171222|软通太平|8000000070|1244123|11|1|03||软通太平|8000000070|1244123|
4128||||P997304601201700000002|171221|shaddock|8000000049|12345678|11|1|02||orange|8000000050|23456789|
4129||||P997304601201700000002|171221|shaddock|8000000049|12345678|11|1|02||orange|8000000050|23456789|
4130||||P997304803201700000002|171220|植藤肥鹅肝油油科技公司|8000000034|9987765770351224T|11|0|||植藤肥鹅肝油油科技公司|8000000034|9987765770351224T|
4131||||P997304803201700000002|171220|植藤肥鹅肝油油科技公司|8000000034|9987765770351224T|11|0|||植藤肥鹅肝油油科技公司|8000000034|9987765770351224T|
4132||||P997304803201700000002|171220|植藤肥鹅肝油油科技公司|8000000034|9987765770351224T|11|0|||植藤肥鹅肝油油科技公司|8000000034|9987765770351224T|
4133||||P997304809201700000002|171222|软通太平|8000000070|1244123|11|1|03||软通太平|8000000070|1244123|
4134||||P997304809201700000002|171222|软通太平|8000000070|1244123|11|1|03||软通太平|8000000070|1244123|
4135||||P997304603201700000001|171222|软通ZH|8000000064|2134512323|11|1|02||软通ZH|8000000064|2134512323|
4136||||P997304603201700000001|171222|软通ZH|8000000064|2134512323|11|1|02||软通ZH|8000000064|2134512323|
4137||||P997304801201700000003|171222|软通ZH|8000000067|12444123|11|1|03||软通ZH|8000000067|2222|
4138||||P997304801201700000003|171222|软通ZH|8000000067|12444123|11|1|03||软通ZH|8000000067|2222|
4139||||P997304803201700000003|171222|腾讯最牛科技有限公司|8000000028|1111111|11|0|||腾讯最牛科技有限公司|8000000028|1111111|
4140||||P997304803201700000003|171222|腾讯最牛科技有限公司|8000000028|1111111|11|0|||腾讯最牛科技有限公司|8000000028|1111111|
4141||||P997304803201700000003|171222|腾讯最牛科技有限公司|8000000028|1111111|11|0|||腾讯最牛科技有限公司|8000000028|1111111|
4142||||P997304803201700000003|171222|腾讯最牛科技有限公司|8000000028|1111111|11|0|||腾讯最牛科技有限公司|8000000028|1111111|
4143||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4144||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4145||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4146||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4147||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4148||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4149||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4150||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4151||||P997304601201700000004|171223|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
4152||||P997304601201700000005|171223|bread|8000000079|234567|11|1|03||dumplings|8000000080|123456789|
4153||||P997304803201700000004|171223|软通太平|8000000070|1244123|11|1|02||软通太平|8000000070|1244123|
4154||||P997304601201700000006|171223|Rice|8000000082|23456789|11|0|||Braised|8000000083|786543|
4155||||P997304601201700000006|171223|Rice|8000000082|23456789|11|0|||Braised|8000000083|786543|
4156||||P997304601201700000007|171223|noodles|8000000084|213456789|11|1|02||noodles|8000000084|213456789|
4157||||P997304601201700000007|171223|noodles|8000000084|213456789|11|1|02||noodles|8000000084|213456789|
4158||||P997304601201700000008|171223|Egg|8000000085|1234567890|11|0|||Oyster|8000000086|1234567|
4159||||P997304601201700000009|171223|Fish|8000000088|234567|11|1|02||Fish|8000000088|234567|
4160||||P997304601201700000009|171223|Fish|8000000088|234567|11|1|02||Fish|8000000088|234567|
4161||||P997304601201700000010|171223|noodles|8000000084|213456789|11|1|02||noodles|8000000084|213456789|
4162||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4163||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4164||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4165||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4166||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4167||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4168||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4169||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4170||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4171||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4172||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4173||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4174||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4175||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4176||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4177||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4178||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4179||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4180||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4181||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4182||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4183||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4184||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4185||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4186||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4187||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4188||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4189||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4190||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4191||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4192||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4193||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4194||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4195||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4196||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4197||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4198||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4199||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4200||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4201||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4202||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4203||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4204||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4205||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4206||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4207||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4208||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4209||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4210||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4211||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
4212||||P997304601201700000003|171223|lobster|8000000077|2134567|11|0|||mint|8000000078|1234567889|
