|company_code1|company_code2|company_code3|company_code4|pol_no|app_no|ins_date|app_name|app_cst_no|app_id_type|app_id_no|ins_no|renew_date|pay_date|cur_code|pre_amt|usd_amt|tsf_flag|acc_name|acc_no|acc_bank|receipt_no|endorse_no|etl_date
2083|||||P997301009201800000005|T997301009201800000012|180718|燕市|8000000402|11|5234323252532532|01009|||||||||||P997301009201800000005-07|
2084|||||P997301009201800000005|T997301009201800000013|180718|燕市|8000000402|11|5234323252532532|01009|||||||||||P997301009201800000005-08|
2085|||||P997301009201800000005|T997301009201800000005|180718|燕市-歌|8000000402|09|12312412312|01009||||||||||||
2086|||||P997301009201800000005|T997301009201800000006|180718|燕市-歌|8000000402|09|12312412312|01009|||||||||||P997301009201800000005-01|
2087|||||P997301009201800000005|T997301009201800000007|180718|燕市-歌|8000000402|09|12312412312|01009|||||||||||P997301009201800000005-02|
2088|||||P997301009201800000005|T997301009201800000008|180718|燕市-歌|8000000402|09|12312412312|01009|||||||||||P997301009201800000005-03|
2089|||||P997301009201800000005|T997301009201800000009|180718|燕市-歌|8000000402|09|12312412312|01009|||||||||||P997301009201800000005-04|
2090|||||P997301009201800000005|T997301009201800000010|180718|燕市-歌|8000000402|09|12312412312|01009|||||||||||P997301009201800000005-05|
2091|||||P997301009201800000005|T997301009201800000011|180718|燕市-歌|8000000402|09|12312412312|01009|||||||||||P997301009201800000005-06|
2092|||||P997301009201800000005|T997301009201800000012|180718|燕市-歌|8000000402|09|12312412312|01009|||||||||||P997301009201800000005-07|
2093|||||P997301009201800000005|T997301009201800000013|180718|燕市-歌|8000000402|09|12312412312|01009|||||||||||P997301009201800000005-08|
2094|||||P997301009201800000006|T997301009201800000014|180718|燕市-歌|8000000402|09|12312412312|01009||||||||||||
2095|||||P997301009201800000007|T997301009201800000015|180718|燕市-歌|8000000402|09|12312412312|01009||||||||||||
2096|||||P997301009201800000008|T997301009201800000016|180718|燕市|8000000402|11|5234323252532532|01009||||||||||||
2097|||||P997301009201800000008|T997301009201800000017|180718|燕市|8000000402|11|5234323252532532|01009|||||||||||P997301009201800000008-01|
2098|||||P997301009201800000008|T997301009201800000016|180718|燕市|8000000402|11|5234323252532532|01009||||||||||||
2099|||||P997301009201800000008|T997301009201800000017|180718|燕市|8000000402|11|5234323252532532|01009|||||||||||P997301009201800000008-01|
2100|||||P997301009201800000009|T997301009201800000018|180718|燕市|8000000402|11|5234323252532532|01009||||||||||||
2101|||||P997301009201800000009|T997301009201800000019|180718|燕市|8000000402|11|5234323252532532|01009|||||||||||P997301009201800000009-01|
2102|||||P997301009201800000009|T997301009201800000018|180718|燕市|8000000402|11|5234323252532532|01009||||||||||||
2103|||||P997301009201800000009|T997301009201800000019|180718|燕市|8000000402|11|5234323252532532|01009|||||||||||P997301009201800000009-01|
2104|||||P997301009201800000010|T997301009201800000020|180718|燕市|8000000402|11|5234323252532532|01009||||||||||||
2105|||||P997301009201800000010|T997301009201800000021|180718|燕市|8000000402|11|5234323252532532|01009|||||||||||P997301009201800000010-01|
2106|||||P997301009201800000010|T997301009201800000020|180718|燕市|8000000402|11|5234323252532532|01009||||||||||||
2107|||||P997301009201800000010|T997301009201800000021|180718|燕市|8000000402|11|5234323252532532|01009|||||||||||P997301009201800000010-01|
2108|||||P997301009201800000011|T997301009201800000022|180718|燕市|8000000402|11|5234323252532532|01009||||||||||||
2109|||||P997301009201800000012|T997301009201800000023|180718|燕市|8000000402|11|5234323252532532|01009||||||||||||
2110|||||P997301009201800000013|T997301009201800000024|180718|燕市|8000000402|11|5234323252532532|01009||||||||||||
2111|||||P997301009201800000014|T997301009201800000026|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009||||||||||||
2112|||||P997301009201800000014|T997301009201800000027|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-01|
2113|||||P997301009201800000014|T997301009201800000030|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-02|
2114|||||P997301009201800000014|T997301009201800000032|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-03|
2115|||||P997301009201800000014|T997301009201800000034|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-04|
2116|||||P997301009201800000014|T997301009201800000038|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-05|
2117|||||P997301009201800000014|T997301009201800000026|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009||||||||||||
2118|||||P997301009201800000014|T997301009201800000027|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-01|
2119|||||P997301009201800000014|T997301009201800000030|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-02|
2120|||||P997301009201800000014|T997301009201800000032|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-03|
2121|||||P997301009201800000014|T997301009201800000034|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-04|
2122|||||P997301009201800000014|T997301009201800000038|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-05|
2123|||||P997301009201800000015|T997301009201800000028|180720|山水集团|8000000376|12|QAZX12345678|01009||||||||||||
2124|||||P997301009201800000015|T997301009201800000029|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-01|
2125|||||P997301009201800000015|T997301009201800000031|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-02|
2126|||||P997301009201800000015|T997301009201800000033|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-03|
2127|||||P997301009201800000015|T997301009201800000035|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-04|
2128|||||P997301009201800000015|T997301009201800000036|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-05|
2129|||||P997301009201800000015|T997301009201800000037|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-06|
2130|||||P997301009201800000015|T997301009201800000028|180720|山水集团|8000000376|12|QAZX12345678|01009||||||||||||
2131|||||P997301009201800000015|T997301009201800000029|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-01|
2132|||||P997301009201800000015|T997301009201800000031|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-02|
2133|||||P997301009201800000015|T997301009201800000033|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-03|
2134|||||P997301009201800000015|T997301009201800000035|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-04|
2135|||||P997301009201800000015|T997301009201800000036|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-05|
2136|||||P997301009201800000015|T997301009201800000037|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-06|
2137|||||P997301009201800000014|T997301009201800000026|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009||||||||||||
2138|||||P997301009201800000014|T997301009201800000027|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-01|
2139|||||P997301009201800000014|T997301009201800000030|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-02|
2140|||||P997301009201800000014|T997301009201800000032|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-03|
2141|||||P997301009201800000014|T997301009201800000034|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-04|
2142|||||P997301009201800000014|T997301009201800000038|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-05|
2143|||||P997301009201800000015|T997301009201800000028|180720|山水集团|8000000376|12|QAZX12345678|01009||||||||||||
2144|||||P997301009201800000015|T997301009201800000029|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-01|
2145|||||P997301009201800000015|T997301009201800000031|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-02|
2146|||||P997301009201800000015|T997301009201800000033|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-03|
2147|||||P997301009201800000015|T997301009201800000035|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-04|
2148|||||P997301009201800000015|T997301009201800000036|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-05|
2149|||||P997301009201800000015|T997301009201800000037|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-06|
2150|||||P997301009201800000014|T997301009201800000026|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009||||||||||||
2151|||||P997301009201800000014|T997301009201800000027|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-01|
2152|||||P997301009201800000014|T997301009201800000030|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-02|
2153|||||P997301009201800000014|T997301009201800000032|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-03|
2154|||||P997301009201800000014|T997301009201800000034|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-04|
2155|||||P997301009201800000014|T997301009201800000038|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-05|
2156|||||P997301009201800000015|T997301009201800000028|180720|山水集团|8000000376|12|QAZX12345678|01009||||||||||||
2157|||||P997301009201800000015|T997301009201800000029|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-01|
2158|||||P997301009201800000015|T997301009201800000031|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-02|
2159|||||P997301009201800000015|T997301009201800000033|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-03|
2160|||||P997301009201800000015|T997301009201800000035|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-04|
2161|||||P997301009201800000015|T997301009201800000036|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-05|
2162|||||P997301009201800000015|T997301009201800000037|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-06|
2163|||||P997301009201800000014|T997301009201800000026|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009||||||||||||
2164|||||P997301009201800000014|T997301009201800000027|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-01|
2165|||||P997301009201800000014|T997301009201800000030|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-02|
2166|||||P997301009201800000014|T997301009201800000032|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-03|
2167|||||P997301009201800000014|T997301009201800000034|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-04|
2168|||||P997301009201800000014|T997301009201800000038|180720|非转基因大胖玉米科技股份有限公司|8000000272|12|5113074170351027H|01009|||||||||||P997301009201800000014-05|
2169|||||P997301009201800000015|T997301009201800000028|180720|山水集团|8000000376|12|QAZX12345678|01009||||||||||||
2170|||||P997301009201800000015|T997301009201800000029|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-01|
2171|||||P997301009201800000015|T997301009201800000031|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-02|
2172|||||P997301009201800000015|T997301009201800000033|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-03|
2173|||||P997301009201800000015|T997301009201800000035|180720|山水集团|8000000376|12|QAZX12345678|01009|||||||||||P997301009201800000015-04|
